policy,user_id,interactions,unique_videos,first_time_ms,last_time_ms,first_date,last_date
random,497,11,11,1650762560091,1652005773208,20220424,20220508
random,498,53,53,1650679758039,1651977682121,20220423,20220508
random,499,100,100,1650610502517,1652017604051,20220422,20220508
random,500,10,10,1650616573159,1651754218244,20220422,20220505
random,501,21,21,1651572005036,1652012702269,20220503,20220508
random,502,10,10,1650618007682,1651741129288,20220422,20220505
random,503,277,277,1650621940634,1652020682561,20220422,20220508
random,504,14,14,1651287822928,1651916613633,20220430,20220507
random,505,20,20,1650724447329,1651927816432,20220423,20220507
random,506,20,20,1651471305031,1652015208513,20220502,20220508
random,507,25,25,1650981840853,1652018296916,20220426,20220508
random,508,67,67,1650626160019,1652015844105,20220422,20220508
random,509,24,24,1651445890068,1651991351263,20220502,20220508
random,510,131,131,1650628412161,1652024043525,20220422,20220508
random,511,181,181,1650628316660,1651992298715,20220422,20220508
random,512,10,10,1651420454326,1651683840038,20220502,20220505
random,513,14,14,1651385551635,1651967900329,20220501,20220508
random,514,42,42,1650618344930,1652009967753,20220422,20220508
random,515,31,31,1651229693450,1651556072186,20220429,20220503
random,516,47,47,1650880448558,1651662110026,20220425,20220504
random,517,11,11,1651072021517,1651726578258,20220427,20220505
random,518,14,14,1651312821067,1652014557199,20220430,20220508
random,519,18,18,1651229304556,1652001149012,20220429,20220508
random,520,19,19,1651481050443,1651990421025,20220502,20220508
random,521,10,10,1650757422496,1651800558842,20220424,20220506
random,522,17,17,1651019807207,1652010477798,20220427,20220508
random,523,10,10,1650612007737,1651973093726,20220422,20220508
random,524,13,13,1650802385477,1651967657867,20220424,20220508
random,525,26,26,1651246819526,1652016538893,20220429,20220508
random,526,14,14,1651229385945,1651916746544,20220429,20220507
random,527,20,20,1650797707702,1652020183503,20220424,20220508
random,528,135,135,1650627469149,1652023149037,20220422,20220508
random,529,18,18,1650633732416,1651415297650,20220422,20220501
random,530,20,20,1651494580537,1651989705460,20220502,20220508
random,531,10,10,1650817380041,1651588596978,20220425,20220503
random,532,18,18,1650874729671,1651982171552,20220425,20220508
random,533,30,30,1650640480758,1651986726737,20220422,20220508
random,534,13,13,1650790417968,1651573053992,20220424,20220503
random,535,10,10,1650839670947,1652013843519,20220425,20220508
random,536,68,68,1650621033680,1652012130836,20220422,20220508
random,537,48,48,1650626147220,1651837295934,20220422,20220506
random,538,81,81,1650633291805,1652010681764,20220422,20220508
random,539,106,106,1650616621232,1652024328631,20220422,20220508
random,540,10,10,1650669293002,1651137287767,20220423,20220428
random,541,10,10,1650775805738,1652018226447,20220424,20220508
random,542,15,15,1650667111928,1651878096485,20220423,20220507
random,543,25,25,1651397939392,1651973195345,20220501,20220508
random,544,63,63,1650641689189,1651576724580,20220422,20220503
random,545,22,22,1650636383291,1652019260051,20220422,20220508
random,546,21,21,1650710273365,1652024808631,20220423,20220508
random,547,95,95,1651600237702,1652022228501,20220504,20220508
random,548,18,18,1650676700714,1651999792487,20220423,20220508
random,549,10,10,1651662922079,1651973823996,20220504,20220508
random,550,46,46,1650614425103,1651062939840,20220422,20220427
random,551,12,12,1651240333817,1651942603615,20220429,20220508
random,552,19,19,1651234608216,1651979000365,20220429,20220508
random,553,93,93,1650629889298,1651993501964,20220422,20220508
random,554,28,28,1650646818884,1652004314576,20220423,20220508
random,555,21,21,1651580843215,1651998836737,20220503,20220508
random,556,14,14,1651056216084,1651941975370,20220427,20220508
random,557,65,65,1650882122009,1651918710659,20220425,20220507
random,558,71,71,1650629701794,1652012400678,20220422,20220508
random,559,139,139,1650629274023,1651913542301,20220422,20220507
random,560,23,23,1651271935271,1652010947160,20220430,20220508
random,561,98,98,1650696986569,1652014112168,20220423,20220508
random,562,71,71,1650609921181,1652005678510,20220422,20220508
random,563,27,27,1650635709493,1651597189405,20220422,20220504
random,564,59,59,1650633992923,1652006346369,20220422,20220508
random,565,44,44,1650756172873,1651994478970,20220424,20220508
random,566,15,15,1651159972020,1651901554338,20220428,20220507
random,567,13,13,1650887918038,1652018363100,20220425,20220508
random,568,52,52,1650955299686,1651925951382,20220426,20220507
random,569,18,18,1650647624117,1651976591127,20220423,20220508
random,570,18,18,1651635157455,1651998765706,20220504,20220508
random,571,650,650,1650610258383,1652019906165,20220422,20220508
random,572,30,30,1650678014679,1652021586743,20220423,20220508
random,573,12,12,1650867985775,1651903181720,20220425,20220507
random,574,37,37,1650632393965,1651835283548,20220422,20220506
random,575,10,10,1650672381297,1651964533725,20220423,20220508
random,576,88,88,1650612957107,1652023118279,20220422,20220508
random,577,16,16,1650621420745,1652022827132,20220422,20220508
random,578,11,11,1651822830691,1651967451023,20220506,20220508
random,579,11,11,1650711885150,1652004338061,20220423,20220508
random,580,13,13,1651350159411,1651718942260,20220501,20220505
random,581,20,20,1650904535508,1652019846230,20220426,20220508
random,582,40,40,1650771266877,1651994077830,20220424,20220508
random,583,98,98,1651232740397,1652014542160,20220429,20220508
random,584,14,14,1651283773817,1651990575235,20220430,20220508
random,585,16,16,1651409641742,1652016508981,20220501,20220508
random,586,35,35,1650887266626,1652006693510,20220425,20220508
random,587,43,43,1651274126098,1652005380278,20220430,20220508
random,588,32,32,1650641774588,1652005157612,20220422,20220508
random,589,107,107,1650635575635,1652015624924,20220422,20220508
random,590,130,130,1650615837460,1652010887484,20220422,20220508
random,591,15,15,1650777997446,1651990787948,20220424,20220508
random,592,29,29,1651279869675,1652022146795,20220430,20220508
random,593,10,10,1651496960452,1651853170740,20220502,20220507
random,594,42,42,1650612272344,1651911518839,20220422,20220507
random,595,18,18,1651395164651,1651907570351,20220501,20220507
random,596,23,23,1650647475185,1651944361687,20220423,20220508
random,597,148,148,1650618276711,1652024686653,20220422,20220508
random,598,14,14,1650686978195,1651726603825,20220423,20220505
random,599,36,36,1650691388756,1652001378150,20220423,20220508
random,600,15,15,1651149013279,1652010804547,20220428,20220508
random,601,14,14,1650647034006,1651802314159,20220423,20220506
random,602,22,22,1650613177105,1651741793661,20220422,20220505
random,603,13,13,1650715236396,1651996451295,20220423,20220508
random,604,137,137,1650669656654,1651984936524,20220423,20220508
random,605,13,13,1650805173427,1651986651447,20220424,20220508
random,606,11,11,1651141828542,1651928451262,20220428,20220507
random,607,15,15,1651533577885,1651583156142,20220503,20220503
random,608,24,24,1651271064497,1651709635469,20220430,20220505
random,609,28,28,1650855530702,1651927514258,20220425,20220507
random,610,14,14,1650633538956,1651749583536,20220422,20220505
random,611,11,11,1650645340204,1651940552570,20220423,20220508
random,612,47,47,1651447584627,1652019680973,20220502,20220508
random,613,13,13,1650720933181,1651652150997,20220423,20220504
random,614,28,28,1650622295958,1651997077655,20220422,20220508
random,615,40,40,1650895938118,1652021975704,20220425,20220508
random,616,10,10,1651287766160,1652018403318,20220430,20220508
random,617,40,40,1650690885723,1652017278478,20220423,20220508
random,618,24,24,1651241933603,1652019231737,20220429,20220508
random,619,126,126,1650637908693,1652010958265,20220422,20220508
random,620,10,10,1650895791497,1652011188721,20220425,20220508
random,621,51,51,1650686081087,1652020251861,20220423,20220508
random,622,14,14,1651595023898,1651597262537,20220504,20220504
random,623,22,22,1651544436151,1651829416721,20220503,20220506
random,624,10,10,1651302776004,1652015602098,20220430,20220508
random,625,189,189,1650617277685,1652013610517,20220422,20220508
random,626,57,57,1651151725968,1652007222913,20220428,20220508
random,627,28,28,1650611880051,1651893173639,20220422,20220507
random,628,20,20,1650878197639,1652000884673,20220425,20220508
random,629,41,41,1650982555071,1651870061073,20220426,20220507
random,630,50,50,1650632824453,1651969108389,20220422,20220508
random,631,17,17,1650848721343,1651971140556,20220425,20220508
random,632,43,43,1650696939300,1651119305553,20220423,20220428
random,633,11,11,1651882877179,1652009013505,20220507,20220508
random,634,16,16,1651278714910,1652017018452,20220430,20220508
random,635,84,84,1650619473635,1652007761791,20220422,20220508
random,636,10,10,1651356949947,1651997375744,20220501,20220508
random,637,16,16,1650960536626,1651905715729,20220426,20220507
random,638,13,13,1650664989764,1651705838686,20220423,20220505
random,639,14,14,1651284235639,1651979937326,20220430,20220508
random,640,342,342,1650675150037,1651579197144,20220423,20220503
random,641,14,14,1650717351797,1652024370983,20220423,20220508
random,642,19,19,1650984730973,1651891331381,20220426,20220507
random,643,24,24,1650719740716,1651983743714,20220423,20220508
random,644,51,51,1650622404529,1651999840132,20220422,20220508
random,645,22,22,1651244333790,1651992812093,20220429,20220508
random,646,17,17,1651091193618,1651970764356,20220428,20220508
random,647,10,10,1650778183466,1651929570332,20220424,20220507
random,648,23,23,1650613776762,1651994932337,20220422,20220508
random,649,10,10,1651370530640,1651812821910,20220501,20220506
random,650,72,72,1650688998069,1652023279010,20220423,20220508
random,651,17,17,1650722851377,1652024405555,20220423,20220508
random,652,120,120,1651058564839,1652018227214,20220427,20220508
random,653,11,11,1650801599278,1651840686059,20220424,20220506
random,654,53,53,1650624111255,1652010310568,20220422,20220508
random,655,17,17,1651497292638,1651916979046,20220502,20220507
random,656,52,52,1650743087791,1652021543561,20220424,20220508
random,657,12,12,1651214121239,1651621661943,20220429,20220504
random,658,23,23,1650769543648,1651751888315,20220424,20220505
random,659,92,92,1651230229858,1652016227398,20220429,20220508
random,660,15,15,1651239733519,1651991038214,20220429,20220508
random,661,20,20,1650742623306,1651902252381,20220424,20220507
random,662,11,11,1651104392050,1652010105967,20220428,20220508
random,663,11,11,1651306177517,1651660412588,20220430,20220504
random,664,286,286,1650612222557,1651968947910,20220422,20220508
random,665,20,20,1650749762767,1652006864418,20220424,20220508
random,666,18,18,1651226683614,1651902978076,20220429,20220507
random,667,11,11,1651580474373,1651929102601,20220503,20220507
random,668,14,14,1650635099462,1652019211403,20220422,20220508
random,669,12,12,1650880424773,1652019014775,20220425,20220508
random,670,30,30,1650990984634,1652017960087,20220427,20220508
random,671,13,13,1650921584565,1651953175682,20220426,20220508
random,672,48,48,1651751966142,1652023981622,20220505,20220508
random,673,169,169,1651069752712,1652016285918,20220427,20220508
random,674,231,231,1650617965336,1652022885429,20220422,20220508
random,675,87,87,1650620054142,1651995129398,20220422,20220508
random,676,16,16,1651036511640,1651915154215,20220427,20220507
random,677,34,34,1650636614708,1651292576690,20220422,20220430
random,678,16,16,1650848736761,1651980723508,20220425,20220508
random,679,28,28,1650635190774,1651929278558,20220422,20220507
random,680,36,36,1650731933238,1651936561689,20220424,20220507
random,681,12,12,1651357640478,1651817754252,20220501,20220506
random,682,12,12,1651501379504,1651993464590,20220502,20220508
random,683,20,20,1650617687348,1651974027486,20220422,20220508
random,684,14,14,1651159464558,1652023459059,20220428,20220508
random,685,78,78,1650628102289,1652014396545,20220422,20220508
random,686,28,28,1650719215115,1652014597306,20220423,20220508
random,687,18,18,1651235766931,1651851596819,20220429,20220506
random,688,78,78,1650616231463,1651997886430,20220422,20220508
random,689,26,26,1651506597905,1651994377958,20220502,20220508
random,690,32,32,1651293832804,1652004762150,20220430,20220508
random,691,83,83,1650821442166,1651963154604,20220425,20220508
random,692,13,13,1650740689732,1651988834492,20220424,20220508
random,693,10,10,1650857177769,1651918333806,20220425,20220507
random,694,18,18,1651241962836,1651988872769,20220429,20220508
random,695,223,223,1650670724893,1651991853825,20220423,20220508
random,696,19,19,1651317885753,1652021843139,20220430,20220508
random,697,156,156,1650625968590,1652012047313,20220422,20220508
random,698,52,52,1650631310483,1652022364703,20220422,20220508
random,699,12,12,1651126940804,1651767804343,20220428,20220506
random,700,39,39,1651250850328,1652010595997,20220430,20220508
random,701,39,39,1650680656079,1651794893578,20220423,20220506
random,702,11,11,1650768668015,1651889335482,20220424,20220507
random,703,60,60,1651304433189,1652011693457,20220430,20220508
random,704,52,52,1650798472766,1652002013198,20220424,20220508
random,705,12,12,1651748756403,1651992918132,20220505,20220508
random,706,64,64,1650624326908,1651849527033,20220422,20220506
random,707,127,127,1650615921735,1652024041392,20220422,20220508
random,708,10,10,1651316326593,1651926099640,20220430,20220507
random,709,119,119,1650635201895,1651927806563,20220422,20220507
random,710,19,19,1650767353256,1652008973924,20220424,20220508
random,711,11,11,1651487338226,1652022234896,20220502,20220508
random,712,11,11,1650781280910,1651933931498,20220424,20220507
